pm25,pm10,co,no2,so2,aqi_reference,datetime,city,latitude,longitude
110.8,161.1,1.643,60.6,50.4,169,2024-01-12 20:00:00,Delhi,28.6139,77.209
117.3,170.4,1.861,64.9,62.4,169,2024-01-12 21:00:00,Delhi,28.6139,77.209
130.9,190.0,2.081,69.2,76.3,169,2024-01-12 22:00:00,Delhi,28.6139,77.209
143.4,208.2,2.219,71.0,83.6,170,2024-01-12 23:00:00,Delhi,28.6139,77.209
145.3,210.9,2.228,68.7,78.6,170,2024-01-13 00:00:00,Delhi,28.6139,77.209
138.3,200.2,2.156,63.8,66.9,171,2024-01-13 01:00:00,Delhi,28.6139,77.209
126.2,182.5,2.063,58.9,56.7,172,2024-01-13 02:00:00,Delhi,28.6139,77.209
117.6,170.4,1.918,52.7,49.5,173,2024-01-13 03:00:00,Delhi,28.6139,77.209
112.9,163.4,1.754,46.4,43.8,174,2024-01-13 04:00:00,Delhi,28.6139,77.209
110.8,160.2,1.542,39.3,30.4,174,2024-01-13 05:00:00,Delhi,28.6139,77.209
111.8,161.6,1.669,43.2,33.5,175,2024-01-13 06:00:00,Delhi,28.6139,77.209
117.1,168.6,1.835,48.4,37.9,175,2024-01-13 07:00:00,Delhi,28.6139,77.209
121.1,174.6,1.901,49.9,41.0,176,2024-01-13 08:00:00,Delhi,28.6139,77.209
123.4,177.9,1.788,44.6,41.9,176,2024-01-13 09:00:00,Delhi,28.6139,77.209
118.3,171.8,1.574,35.7,41.6,177,2024-01-13 10:00:00,Delhi,28.6139,77.209
102.9,150.4,1.354,28.1,41.0,178,2024-01-13 11:00:00,Delhi,28.6139,77.209
87.3,129.0,1.102,20.4,39.6,178,2024-01-13 12:00:00,Delhi,28.6139,77.209
75.0,111.1,0.845,14.1,37.9,178,2024-01-13 13:00:00,Delhi,28.6139,77.209
69.6,102.9,0.755,18.0,38.8,178,2024-01-13 14:00:00,Delhi,28.6139,77.209
67.3,99.0,0.912,40.5,42.3,178,2024-01-13 15:00:00,Delhi,28.6139,77.209
70.8,103.6,1.237,73.2,48.3,178,2024-01-13 16:00:00,Delhi,28.6139,77.209
105.0,154.1,1.508,86.8,54.1,178,2024-01-13 17:00:00,Delhi,28.6139,77.209
125.3,182.5,1.941,92.4,69.3,179,2024-01-13 18:00:00,Delhi,28.6139,77.209
144.4,210.5,2.547,100.0,90.7,179,2024-01-13 19:00:00,Delhi,28.6139,77.209
162.5,236.6,3.055,105.0,109.1,180,2024-01-13 20:00:00,Delhi,28.6139,77.209
177.4,258.0,3.403,106.1,124.0,181,2024-01-13 21:00:00,Delhi,28.6139,77.209
188.6,273.8,3.654,104.7,136.0,182,2024-01-13 22:00:00,Delhi,28.6139,77.209
188.6,273.8,3.731,100.3,137.8,184,2024-01-13 23:00:00,Delhi,28.6139,77.209
177.4,258.0,3.553,91.3,122.6,185,2024-01-14 00:00:00,Delhi,28.6139,77.209
163.0,237.0,3.202,79.4,97.2,185,2024-01-14 01:00:00,Delhi,28.6139,77.209
147.1,213.7,2.84,68.4,74.6,186,2024-01-14 02:00:00,Delhi,28.6139,77.209
131.8,191.9,2.474,58.8,58.5,186,2024-01-14 03:00:00,Delhi,28.6139,77.209
119.2,173.7,2.098,50.3,45.2,187,2024-01-14 04:00:00,Delhi,28.6139,77.209
112.7,163.0,1.849,48.2,39.8,187,2024-01-14 05:00:00,Delhi,28.6139,77.209
109.4,158.3,2.011,54.6,43.1,187,2024-01-14 06:00:00,Delhi,28.6139,77.209
117.8,170.4,2.217,62.8,47.4,187,2024-01-14 07:00:00,Delhi,28.6139,77.209
124.8,179.7,2.252,64.3,48.7,187,2024-01-14 08:00:00,Delhi,28.6139,77.209
120.1,174.2,1.966,52.7,44.1,187,2024-01-14 09:00:00,Delhi,28.6139,77.209
106.6,155.5,1.508,34.3,36.6,187,2024-01-14 10:00:00,Delhi,28.6139,77.209
86.6,127.6,1.114,20.0,30.6,186,2024-01-14 11:00:00,Delhi,28.6139,77.209
68.7,102.0,0.845,12.6,27.8,186,2024-01-14 12:00:00,Delhi,28.6139,77.209
56.1,83.4,0.638,9.1,26.6,186,2024-01-14 13:00:00,Delhi,28.6139,77.209
49.0,72.6,0.545,11.6,26.5,185,2024-01-14 14:00:00,Delhi,28.6139,77.209
44.7,66.1,0.618,24.1,27.6,185,2024-01-14 15:00:00,Delhi,28.6139,77.209
45.4,66.6,0.805,42.5,30.0,184,2024-01-14 16:00:00,Delhi,28.6139,77.209
90.3,132.7,1.271,68.7,41.5,184,2024-01-14 17:00:00,Delhi,28.6139,77.209
96.4,141.1,1.31,65.7,41.9,183,2024-01-14 18:00:00,Delhi,28.6139,77.209
96.2,140.6,1.363,61.3,42.4,183,2024-01-14 19:00:00,Delhi,28.6139,77.209
96.9,141.6,1.387,56.9,42.0,182,2024-01-14 20:00:00,Delhi,28.6139,77.209
98.7,144.8,1.363,53.2,40.5,180,2024-01-14 21:00:00,Delhi,28.6139,77.209
102.7,150.4,1.311,49.4,38.1,179,2024-01-14 22:00:00,Delhi,28.6139,77.209
104.3,152.7,1.25,44.6,35.1,177,2024-01-14 23:00:00,Delhi,28.6139,77.209
101.5,149.5,1.177,37.7,30.7,175,2024-01-15 00:00:00,Delhi,28.6139,77.209
99.7,147.1,1.094,29.9,25.5,173,2024-01-15 01:00:00,Delhi,28.6139,77.209
98.3,144.8,1.033,23.7,21.8,172,2024-01-15 02:00:00,Delhi,28.6139,77.209
96.9,143.0,0.989,19.6,20.0,171,2024-01-15 03:00:00,Delhi,28.6139,77.209
95.5,141.1,0.965,17.1,19.6,170,2024-01-15 04:00:00,Delhi,28.6139,77.209
90.6,130.4,0.938,14.4,19.0,169,2024-01-15 05:00:00,Delhi,28.6139,77.209
91.0,131.3,1.001,18.4,21.6,169,2024-01-15 06:00:00,Delhi,28.6139,77.209
95.7,137.8,1.086,23.8,25.3,169,2024-01-15 07:00:00,Delhi,28.6139,77.209
97.3,140.6,1.135,27.1,28.2,168,2024-01-15 08:00:00,Delhi,28.6139,77.209
96.4,139.2,1.125,26.4,29.6,167,2024-01-15 09:00:00,Delhi,28.6139,77.209
97.1,141.1,1.08,23.7,30.3,167,2024-01-15 10:00:00,Delhi,28.6139,77.209
93.6,136.9,1.006,20.8,30.7,167,2024-01-15 11:00:00,Delhi,28.6139,77.209
85.9,126.7,0.866,16.4,30.4,167,2024-01-15 12:00:00,Delhi,28.6139,77.209
78.5,115.9,0.698,11.8,29.8,167,2024-01-15 13:00:00,Delhi,28.6139,77.209
71.9,107.1,0.627,13.5,30.3,168,2024-01-15 14:00:00,Delhi,28.6139,77.209
69.6,103.6,0.698,26.7,31.8,168,2024-01-15 15:00:00,Delhi,28.6139,77.209
70.3,104.5,0.866,46.2,34.5,169,2024-01-15 16:00:00,Delhi,28.6139,77.209
87.3,128.1,1.195,68.8,44.2,169,2024-01-15 17:00:00,Delhi,28.6139,77.209
95.2,139.2,1.422,70.6,52.0,169,2024-01-15 18:00:00,Delhi,28.6139,77.209
103.8,151.3,1.736,72.8,62.7,169,2024-01-15 19:00:00,Delhi,28.6139,77.209
116.2,169.0,1.977,73.5,70.0,169,2024-01-15 20:00:00,Delhi,28.6139,77.209
122.9,178.3,2.077,71.2,71.1,170,2024-01-15 21:00:00,Delhi,28.6139,77.209
125.7,182.1,2.104,67.3,68.8,170,2024-01-15 22:00:00,Delhi,28.6139,77.209
128.5,185.8,2.108,63.6,65.8,171,2024-01-15 23:00:00,Delhi,28.6139,77.209
127.1,183.9,2.093,60.5,62.5,171,2024-01-16 00:00:00,Delhi,28.6139,77.209
127.6,183.9,2.055,57.7,58.5,172,2024-01-16 01:00:00,Delhi,28.6139,77.209
127.1,183.0,2.03,55.2,55.1,173,2024-01-16 02:00:00,Delhi,28.6139,77.209
126.7,182.5,2.021,52.2,52.2,173,2024-01-16 03:00:00,Delhi,28.6139,77.209
123.4,177.4,2.025,49.6,49.9,174,2024-01-16 04:00:00,Delhi,28.6139,77.209
108.0,155.1,1.54,35.6,30.3,175,2024-01-16 05:00:00,Delhi,28.6139,77.209
107.1,153.7,1.699,38.0,33.9,175,2024-01-16 06:00:00,Delhi,28.6139,77.209
112.2,160.7,1.914,41.3,38.7,175,2024-01-16 07:00:00,Delhi,28.6139,77.209
119.7,171.8,2.053,43.6,41.8,176,2024-01-16 08:00:00,Delhi,28.6139,77.209
123.4,177.4,2.061,44.8,39.7,176,2024-01-16 09:00:00,Delhi,28.6139,77.209
128.1,183.9,1.992,45.0,35.9,177,2024-01-16 10:00:00,Delhi,28.6139,77.209
131.8,190.0,1.874,43.1,37.7,177,2024-01-16 11:00:00,Delhi,28.6139,77.209
132.2,191.9,1.653,35.0,50.8,178,2024-01-16 12:00:00,Delhi,28.6139,77.209
130.9,192.3,1.382,24.7,69.4,179,2024-01-16 13:00:00,Delhi,28.6139,77.209
119.2,177.4,1.248,23.9,83.8,180,2024-01-16 14:00:00,Delhi,28.6139,77.209
113.6,169.5,1.31,39.3,87.2,181,2024-01-16 15:00:00,Delhi,28.6139,77.209
114.3,170.4,1.51,64.1,86.3,182,2024-01-16 16:00:00,Delhi,28.6139,77.209
166.2,246.8,1.77,80.4,81.3,183,2024-01-16 17:00:00,Delhi,28.6139,77.209
194.2,285.9,2.224,94.5,92.5,185,2024-01-16 18:00:00,Delhi,28.6139,77.209
212.8,312.0,2.842,113.6,107.6,187,2024-01-16 19:00:00,Delhi,28.6139,77.209
218.9,320.4,3.251,125.8,117.2,190,2024-01-16 20:00:00,Delhi,28.6139,77.209
214.2,312.9,3.268,125.7,117.1,192,2024-01-16 21:00:00,Delhi,28.6139,77.209
209.5,305.5,3.075,118.8,111.4,194,2024-01-16 22:00:00,Delhi,28.6139,77.209
203.0,296.2,2.844,109.5,103.0,196,2024-01-16 23:00:00,Delhi,28.6139,77.209
191.9,279.4,2.608,98.6,91.0,197,2024-01-17 00:00:00,Delhi,28.6139,77.209
181.6,264.5,2.335,85.4,76.3,199,2024-01-17 01:00:00,Delhi,28.6139,77.209
171.8,249.6,2.099,72.4,64.3,200,2024-01-17 02:00:00,Delhi,28.6139,77.209
163.9,238.4,1.891,57.6,56.0,202,2024-01-17 03:00:00,Delhi,28.6139,77.209
158.8,231.0,1.721,42.9,50.5,203,2024-01-17 04:00:00,Delhi,28.6139,77.209
159.3,232.4,1.734,38.8,54.2,205,2024-01-17 05:00:00,Delhi,28.6139,77.209
161.6,235.6,2.04,55.1,65.4,207,2024-01-17 06:00:00,Delhi,28.6139,77.209
174.6,256.1,2.442,76.7,80.5,209,2024-01-17 07:00:00,Delhi,28.6139,77.209
190.5,277.5,2.591,86.0,89.0,212,2024-01-17 08:00:00,Delhi,28.6139,77.209
177.9,259.8,2.25,71.1,84.4,215,2024-01-17 09:00:00,Delhi,28.6139,77.209
163.9,242.1,1.656,44.0,73.2,217,2024-01-17 10:00:00,Delhi,28.6139,77.209
142.5,212.8,1.172,23.0,63.9,219,2024-01-17 11:00:00,Delhi,28.6139,77.209
118.7,177.4,0.912,13.5,59.3,219,2024-01-17 12:00:00,Delhi,28.6139,77.209
104.8,156.5,0.761,10.1,56.7,218,2024-01-17 13:00:00,Delhi,28.6139,77.209
95.0,141.1,0.739,15.3,56.2,217,2024-01-17 14:00:00,Delhi,28.6139,77.209
89.4,132.7,0.851,34.3,56.5,216,2024-01-17 15:00:00,Delhi,28.6139,77.209
93.4,137.8,1.092,61.8,58.8,215,2024-01-17 16:00:00,Delhi,28.6139,77.209
101.5,149.0,1.223,66.4,56.1,214,2024-01-17 17:00:00,Delhi,28.6139,77.209
122.5,178.8,1.683,80.0,72.4,212,2024-01-17 18:00:00,Delhi,28.6139,77.209
142.0,206.3,2.318,99.0,95.1,209,2024-01-17 19:00:00,Delhi,28.6139,77.209
156.9,226.8,2.802,114.2,113.3,206,2024-01-17 20:00:00,Delhi,28.6139,77.209
164.8,238.0,3.003,122.7,123.7,203,2024-01-17 21:00:00,Delhi,28.6139,77.209
170.0,245.9,3.054,127.5,129.5,201,2024-01-17 22:00:00,Delhi,28.6139,77.209
171.4,247.7,3.023,128.3,129.6,200,2024-01-17 23:00:00,Delhi,28.6139,77.209
166.7,241.2,2.904,124.1,121.0,199,2024-01-18 00:00:00,Delhi,28.6139,77.209
162.1,234.2,2.704,115.9,106.6,198,2024-01-18 01:00:00,Delhi,28.6139,77.209
156.9,227.2,2.514,106.9,93.9,198,2024-01-18 02:00:00,Delhi,28.6139,77.209
152.3,220.3,2.316,95.4,84.2,198,2024-01-18 03:00:00,Delhi,28.6139,77.209
147.6,213.7,2.128,83.1,76.3,197,2024-01-18 04:00:00,Delhi,28.6139,77.209
153.7,222.6,2.328,98.9,85.8,197,2024-01-18 05:00:00,Delhi,28.6139,77.209
163.0,236.1,2.753,111.2,96.5,197,2024-01-18 06:00:00,Delhi,28.6139,77.209
182.1,262.6,3.305,126.6,110.6,197,2024-01-18 07:00:00,Delhi,28.6139,77.209
204.9,295.2,3.476,127.9,116.3,197,2024-01-18 08:00:00,Delhi,28.6139,77.209
190.5,274.7,2.899,101.3,105.6,198,2024-01-18 09:00:00,Delhi,28.6139,77.209
169.0,244.0,1.94,60.4,86.6,198,2024-01-18 10:00:00,Delhi,28.6139,77.209
129.0,187.7,1.187,29.1,71.3,198,2024-01-18 11:00:00,Delhi,28.6139,77.209
104.5,152.7,0.861,15.3,63.9,198,2024-01-18 12:00:00,Delhi,28.6139,77.209
92.9,136.0,0.742,11.1,60.3,197,2024-01-18 13:00:00,Delhi,28.6139,77.209
87.3,127.6,0.754,16.2,60.0,197,2024-01-18 14:00:00,Delhi,28.6139,77.209
83.8,122.5,0.869,33.6,62.4,197,2024-01-18 15:00:00,Delhi,28.6139,77.209
85.7,124.8,1.116,60.3,68.1,197,2024-01-18 16:00:00,Delhi,28.6139,77.209
109.9,159.7,1.328,81.1,64.0,208,2024-01-18 17:00:00,Delhi,28.6139,77.209
142.5,206.3,1.967,97.8,85.7,210,2024-01-18 18:00:00,Delhi,28.6139,77.209
176.0,254.3,2.858,120.9,116.0,204,2024-01-18 19:00:00,Delhi,28.6139,77.209
203.0,292.4,3.59,138.0,142.3,198,2024-01-18 20:00:00,Delhi,28.6139,77.209
222.6,321.3,4.033,144.5,162.4,199,2024-01-18 21:00:00,Delhi,28.6139,77.209
238.0,342.7,4.317,145.2,178.4,201,2024-01-18 22:00:00,Delhi,28.6139,77.209
243.1,350.2,4.426,141.9,183.5,203,2024-01-18 23:00:00,Delhi,28.6139,77.209
235.2,339.0,4.286,133.8,171.7,206,2024-01-19 00:00:00,Delhi,28.6139,77.209
223.1,321.3,3.971,121.9,149.1,209,2024-01-19 01:00:00,Delhi,28.6139,77.209
210.0,302.7,3.681,110.7,127.1,212,2024-01-19 02:00:00,Delhi,28.6139,77.209
200.2,288.7,3.479,100.2,108.2,214,2024-01-19 03:00:00,Delhi,28.6139,77.209
192.8,278.5,3.304,90.5,90.0,216,2024-01-19 04:00:00,Delhi,28.6139,77.209
180.7,260.8,3.093,96.2,82.0,218,2024-01-19 05:00:00,Delhi,28.6139,77.209
162.5,234.7,3.002,99.0,79.3,219,2024-01-19 06:00:00,Delhi,28.6139,77.209
163.0,234.7,2.869,102.2,75.2,219,2024-01-19 07:00:00,Delhi,28.6139,77.209
167.6,241.2,2.71,99.9,70.5,218,2024-01-19 08:00:00,Delhi,28.6139,77.209
175.6,251.5,2.54,87.9,62.7,217,2024-01-19 09:00:00,Delhi,28.6139,77.209
171.8,246.8,2.344,70.5,54.2,216,2024-01-19 10:00:00,Delhi,28.6139,77.209
156.0,225.4,2.097,53.9,52.4,216,2024-01-19 11:00:00,Delhi,28.6139,77.209
134.1,195.6,1.711,37.0,63.3,217,2024-01-19 12:00:00,Delhi,28.6139,77.209
117.6,172.8,1.274,21.0,81.0,219,2024-01-19 13:00:00,Delhi,28.6139,77.209
105.7,155.5,1.028,16.3,95.3,220,2024-01-19 14:00:00,Delhi,28.6139,77.209
99.2,146.2,1.063,28.7,99.5,220,2024-01-19 15:00:00,Delhi,28.6139,77.209
99.0,145.8,1.288,52.5,100.3,221,2024-01-19 16:00:00,Delhi,28.6139,77.209
132.7,193.7,1.417,76.2,87.5,229,2024-01-19 17:00:00,Delhi,28.6139,77.209
171.8,249.6,1.919,91.2,100.0,234,2024-01-19 18:00:00,Delhi,28.6139,77.209
199.8,289.6,2.613,111.9,117.2,231,2024-01-19 19:00:00,Delhi,28.6139,77.209
212.3,307.3,3.146,126.5,131.1,225,2024-01-19 20:00:00,Delhi,28.6139,77.209
215.6,312.0,3.373,129.9,139.4,225,2024-01-19 21:00:00,Delhi,28.6139,77.209
224.4,324.1,3.439,127.3,144.2,225,2024-01-19 22:00:00,Delhi,28.6139,77.209
228.2,329.7,3.425,123.0,143.7,224,2024-01-19 23:00:00,Delhi,28.6139,77.209
220.7,319.4,3.328,117.9,135.1,224,2024-01-20 00:00:00,Delhi,28.6139,77.209
210.9,305.5,3.151,111.1,121.3,223,2024-01-20 01:00:00,Delhi,28.6139,77.209
201.6,292.4,2.98,104.3,108.8,223,2024-01-20 02:00:00,Delhi,28.6139,77.209
194.2,281.3,2.806,96.1,98.5,222,2024-01-20 03:00:00,Delhi,28.6139,77.209
190.0,274.7,2.637,87.9,89.6,222,2024-01-20 04:00:00,Delhi,28.6139,77.209
167.2,242.1,2.27,78.9,69.1,222,2024-01-20 05:00:00,Delhi,28.6139,77.209
156.9,227.2,2.298,78.5,69.4,221,2024-01-20 06:00:00,Delhi,28.6139,77.209
156.5,225.8,2.327,77.4,69.6,221,2024-01-20 07:00:00,Delhi,28.6139,77.209
157.9,227.2,2.278,73.4,67.9,221,2024-01-20 08:00:00,Delhi,28.6139,77.209
158.8,228.6,2.101,64.4,61.3,220,2024-01-20 09:00:00,Delhi,28.6139,77.209
156.5,225.8,1.847,52.4,52.7,220,2024-01-20 10:00:00,Delhi,28.6139,77.209
136.4,197.0,1.591,41.4,49.5,219,2024-01-20 11:00:00,Delhi,28.6139,77.209
108.5,158.3,1.31,30.0,56.7,218,2024-01-20 12:00:00,Delhi,28.6139,77.209
96.4,143.0,1.028,19.6,69.2,217,2024-01-20 13:00:00,Delhi,28.6139,77.209
92.2,137.8,0.889,17.6,78.8,216,2024-01-20 14:00:00,Delhi,28.6139,77.209
90.6,136.4,0.959,29.1,80.4,216,2024-01-20 15:00:00,Delhi,28.6139,77.209
91.5,137.8,1.173,49.1,79.0,215,2024-01-20 16:00:00,Delhi,28.6139,77.209
145.8,217.5,1.547,80.1,89.3,215,2024-01-20 17:00:00,Delhi,28.6139,77.209
178.8,264.5,1.871,89.6,95.1,216,2024-01-20 18:00:00,Delhi,28.6139,77.209
197.4,291.5,2.314,102.5,103.0,216,2024-01-20 19:00:00,Delhi,28.6139,77.209
195.1,287.8,2.629,110.2,108.5,216,2024-01-20 20:00:00,Delhi,28.6139,77.209
190.0,280.3,2.704,108.8,110.9,215,2024-01-20 21:00:00,Delhi,28.6139,77.209
193.7,285.0,2.65,102.2,111.0,214,2024-01-20 22:00:00,Delhi,28.6139,77.209
198.8,292.4,2.547,94.0,106.2,213,2024-01-20 23:00:00,Delhi,28.6139,77.209
191.9,282.2,2.404,85.2,93.5,211,2024-01-21 00:00:00,Delhi,28.6139,77.209
177.0,259.8,2.212,74.8,76.1,210,2024-01-21 01:00:00,Delhi,28.6139,77.209
163.0,238.4,2.021,63.6,60.7,209,2024-01-21 02:00:00,Delhi,28.6139,77.209
153.7,224.4,1.821,49.6,49.3,207,2024-01-21 03:00:00,Delhi,28.6139,77.209
146.7,214.7,1.623,34.7,40.1,206,2024-01-21 04:00:00,Delhi,28.6139,77.209
141.6,206.8,1.539,28.0,39.1,204,2024-01-21 05:00:00,Delhi,28.6139,77.209
136.9,199.8,1.601,31.2,37.8,203,2024-01-21 06:00:00,Delhi,28.6139,77.209
136.0,197.9,1.679,35.4,35.8,202,2024-01-21 07:00:00,Delhi,28.6139,77.209
133.2,194.2,1.688,36.3,33.1,201,2024-01-21 08:00:00,Delhi,28.6139,77.209
125.3,183.0,1.568,30.9,28.5,200,2024-01-21 09:00:00,Delhi,28.6139,77.209
117.3,171.8,1.379,22.3,23.1,199,2024-01-21 10:00:00,Delhi,28.6139,77.209
110.1,163.0,1.208,15.5,20.3,198,2024-01-21 11:00:00,Delhi,28.6139,77.209
104.3,155.5,1.077,11.8,22.1,198,2024-01-21 12:00:00,Delhi,28.6139,77.209
95.2,143.4,0.964,9.8,26.5,198,2024-01-21 13:00:00,Delhi,28.6139,77.209
87.5,133.2,0.895,10.8,30.1,198,2024-01-21 14:00:00,Delhi,28.6139,77.209
82.2,125.7,0.884,16.3,31.5,198,2024-01-21 15:00:00,Delhi,28.6139,77.209
79.2,120.6,0.916,24.7,32.1,197,2024-01-21 16:00:00,Delhi,28.6139,77.209
80.3,120.1,1.014,36.0,32.7,197,2024-01-21 17:00:00,Delhi,28.6139,77.209
89.4,133.2,1.126,43.3,36.1,196,2024-01-21 18:00:00,Delhi,28.6139,77.209
94.1,139.7,1.279,53.1,40.8,194,2024-01-21 19:00:00,Delhi,28.6139,77.209
95.7,141.6,1.385,58.2,43.5,191,2024-01-21 20:00:00,Delhi,28.6139,77.209
96.2,142.0,1.4,54.6,42.8,189,2024-01-21 21:00:00,Delhi,28.6139,77.209
98.3,144.8,1.367,46.4,40.2,187,2024-01-21 22:00:00,Delhi,28.6139,77.209
99.9,146.2,1.335,38.6,37.1,185,2024-01-21 23:00:00,Delhi,28.6139,77.209
99.2,144.4,1.316,32.6,33.6,183,2024-01-22 00:00:00,Delhi,28.6139,77.209
99.9,144.8,1.297,26.9,29.8,181,2024-01-22 01:00:00,Delhi,28.6139,77.209
100.6,145.3,1.284,22.6,26.9,179,2024-01-22 02:00:00,Delhi,28.6139,77.209
100.8,145.8,1.266,19.5,25.4,178,2024-01-22 03:00:00,Delhi,28.6139,77.209
101.0,145.8,1.253,17.8,24.8,177,2024-01-22 04:00:00,Delhi,28.6139,77.209
117.8,171.4,1.315,14.9,24.5,176,2024-01-22 05:00:00,Delhi,28.6139,77.209
121.1,177.0,1.353,17.4,25.6,175,2024-01-22 06:00:00,Delhi,28.6139,77.209
124.3,181.1,1.404,20.8,27.1,175,2024-01-22 07:00:00,Delhi,28.6139,77.209
125.7,183.5,1.435,23.0,29.0,175,2024-01-22 08:00:00,Delhi,28.6139,77.209
126.2,184.4,1.428,23.1,31.2,174,2024-01-22 09:00:00,Delhi,28.6139,77.209
129.0,187.7,1.4,22.1,33.7,174,2024-01-22 10:00:00,Delhi,28.6139,77.209
124.3,183.0,1.368,20.9,36.2,175,2024-01-22 11:00:00,Delhi,28.6139,77.209
123.4,182.1,1.31,17.5,38.4,175,2024-01-22 12:00:00,Delhi,28.6139,77.209
120.6,177.9,1.248,14.1,40.5,175,2024-01-22 13:00:00,Delhi,28.6139,77.209
114.3,169.0,1.258,17.6,43.3,176,2024-01-22 14:00:00,Delhi,28.6139,77.209
107.8,159.3,1.372,33.9,46.9,177,2024-01-22 15:00:00,Delhi,28.6139,77.209
104.1,153.7,1.559,57.2,51.2,177,2024-01-22 16:00:00,Delhi,28.6139,77.209
128.5,188.6,1.678,57.6,50.3,178,2024-01-22 17:00:00,Delhi,28.6139,77.209
154.1,225.8,1.92,67.5,53.8,179,2024-01-22 18:00:00,Delhi,28.6139,77.209
166.7,244.0,2.254,81.0,58.7,180,2024-01-22 19:00:00,Delhi,28.6139,77.209
169.0,246.8,2.496,89.5,62.3,182,2024-01-22 20:00:00,Delhi,28.6139,77.209
169.0,246.8,2.562,88.5,63.5,183,2024-01-22 21:00:00,Delhi,28.6139,77.209
170.0,247.7,2.536,82.5,63.4,185,2024-01-22 22:00:00,Delhi,28.6139,77.209
172.3,251.5,2.496,76.9,62.7,187,2024-01-22 23:00:00,Delhi,28.6139,77.209
172.8,252.4,2.47,74.2,61.5,188,2024-01-23 00:00:00,Delhi,28.6139,77.209
174.6,255.2,2.429,71.9,59.6,190,2024-01-23 01:00:00,Delhi,28.6139,77.209
173.7,255.2,2.36,68.0,57.3,191,2024-01-23 02:00:00,Delhi,28.6139,77.209
173.2,255.2,2.22,59.9,54.2,193,2024-01-23 03:00:00,Delhi,28.6139,77.209
168.6,248.7,2.053,50.2,50.7,195,2024-01-23 04:00:00,Delhi,28.6139,77.209
150.9,222.1,1.74,24.6,32.2,196,2024-01-23 05:00:00,Delhi,28.6139,77.209
150.4,222.1,1.89,31.2,36.6,197,2024-01-23 06:00:00,Delhi,28.6139,77.209
153.2,224.9,2.093,40.1,42.7,197,2024-01-23 07:00:00,Delhi,28.6139,77.209
157.4,229.1,2.213,46.0,47.1,198,2024-01-23 08:00:00,Delhi,28.6139,77.209
156.9,229.1,2.19,46.7,47.6,199,2024-01-23 09:00:00,Delhi,28.6139,77.209
159.7,232.4,2.085,44.3,46.4,199,2024-01-23 10:00:00,Delhi,28.6139,77.209
158.8,231.0,1.937,39.8,46.5,200,2024-01-23 11:00:00,Delhi,28.6139,77.209
149.5,218.4,1.707,29.9,49.5,202,2024-01-23 12:00:00,Delhi,28.6139,77.209
137.8,202.6,1.434,17.9,53.8,203,2024-01-23 13:00:00,Delhi,28.6139,77.209
125.3,184.9,1.286,14.8,57.2,203,2024-01-23 14:00:00,Delhi,28.6139,77.209
115.9,171.4,1.328,27.6,57.7,204,2024-01-23 15:00:00,Delhi,28.6139,77.209
114.3,169.0,1.494,49.2,57.4,204,2024-01-23 16:00:00,Delhi,28.6139,77.209
134.6,198.8,1.632,67.8,60.0,205,2024-01-23 17:00:00,Delhi,28.6139,77.209
163.4,240.3,2.071,84.6,72.6,205,2024-01-23 18:00:00,Delhi,28.6139,77.209
180.2,264.5,2.667,107.1,89.3,205,2024-01-23 19:00:00,Delhi,28.6139,77.209
186.3,272.9,3.041,119.7,98.1,206,2024-01-23 20:00:00,Delhi,28.6139,77.209
181.6,266.4,2.98,113.3,91.5,207,2024-01-23 21:00:00,Delhi,28.6139,77.209
173.2,254.3,2.697,96.9,76.9,207,2024-01-23 22:00:00,Delhi,28.6139,77.209
163.9,241.2,2.449,82.2,64.0,207,2024-01-23 23:00:00,Delhi,28.6139,77.209
155.1,228.2,2.336,73.3,56.6,207,2024-01-24 00:00:00,Delhi,28.6139,77.209
149.9,220.7,2.257,66.0,51.0,206,2024-01-24 01:00:00,Delhi,28.6139,77.209
145.8,214.2,2.169,59.1,45.8,205,2024-01-24 02:00:00,Delhi,28.6139,77.209
137.8,202.1,2.019,50.7,39.8,204,2024-01-24 03:00:00,Delhi,28.6139,77.209
127.6,186.3,1.859,42.6,34.3,202,2024-01-24 04:00:00,Delhi,28.6139,77.209
117.3,170.0,1.653,29.7,24.5,201,2024-01-24 05:00:00,Delhi,28.6139,77.209
114.8,166.2,1.811,35.2,28.2,200,2024-01-24 06:00:00,Delhi,28.6139,77.209
118.5,171.4,2.018,42.4,33.2,199,2024-01-24 07:00:00,Delhi,28.6139,77.209
122.9,177.4,2.103,45.2,36.4,198,2024-01-24 08:00:00,Delhi,28.6139,77.209
122.5,176.5,1.965,39.2,36.1,197,2024-01-24 09:00:00,Delhi,28.6139,77.209
118.5,172.3,1.705,28.8,34.0,197,2024-01-24 10:00:00,Delhi,28.6139,77.209
103.6,152.3,1.447,20.4,32.4,196,2024-01-24 11:00:00,Delhi,28.6139,77.209
84.5,125.7,1.195,15.3,32.0,194,2024-01-24 12:00:00,Delhi,28.6139,77.209
73.6,110.4,0.945,12.2,32.1,193,2024-01-24 13:00:00,Delhi,28.6139,77.209
70.5,106.2,0.812,14.0,32.2,192,2024-01-24 14:00:00,Delhi,28.6139,77.209
69.6,105.0,0.862,24.0,31.8,190,2024-01-24 15:00:00,Delhi,28.6139,77.209
